id_product;name;reference;price;wholesale_price;unit_price_ratio;active;shopname;id_shop_default;id_image;name_category;price_final;is_virtual;nb_downloadable;sav_quantity;badge_danger;
"9";"Pommes de terre MONALISA (au kg) Saluzzo";"LP-MO-KUN-NO-P";"0.800000";"1.100000";"0.615385";"0";"Coop La Meute";"1";"38";"Pommes de terre";"0";"0";"";"5";"0";
"12";"Salade Feuille de chêne blonde Mandelieu BIO";"LS-MN-UUN-NN-P";"1.000000";"0.630000";"0.000000";"0";"Coop La Meute";"1";"212";"Salades";"0";"0";"";"0";"1";
"15";"Pommes de terre DE MONTAGNE Monalisa (sac de 5 kg)";"LP-RO-FUN-NN-P";"6.900000";"5.500000";"5.000000";"0";"Coop La Meute";"1";"34";"Pommes de terre";"0";"0";"";"0";"1";
"18";"Potimarron BIO au Kg (vendue à la pièce)";"LF-MV-KUN-NO-P";"2.600000";"2.100000";"1.000000";"0";"Coop La Meute";"1";"36";"Courges";"0";"0";"";"57";"0";
"19";"Blettes  de chez Manu (à la botte)";"LS-MN-LUN-NN-P";"1.250000";"1.000000";"1.000000";"0";"Coop La Meute";"1";"1165";"Légumes frais";"0";"0";"";"689";"0";
"22";"Champignons de Paris à l'hectogramme (100g)";"LX-MN-KDO-NO-X";"1.000000";"0.800000";"0.000000";"0";"Coop La Meute";"1";"71";"Autres légumes";"0";"0";"";"838";"0";
"24";"Oeufs  par 6";"OO-RO-BUN-NN";"2.000000";"1.500000";"0.000000";"1";"Coop La Meute";"1";"468";"Pains et Oeufs";"0";"0";"";"936";"0";
"27";"Cébettes BIO à la botte";"LB-MN-LUN-NN-P";"1.300000";"0.950000";"0.173334";"0";"Coop La Meute";"1";"47";"Autres légumes";"0";"0";"";"857";"0";
"29";"Chou chinois  BIO à la pièce";"LC-MV-UUN-NN-P";"2.250000";"1.800000";"1.000000";"0";"Coop La Meute";"1";"48";"Choux et navets";"0";"0";"";"41";"0";
"33";"Tortiglioni (paquet de 500g)";"SP-RO-UUN-NN-P";"1.000000";"0.690000";"0.500000";"0";"Coop La Meute";"1";"491";"Pâtes, Riz, Autres céréales";"0";"0";"";"0";"1";
"34";"Farfalle par paquet de 500 g";"SP-RO-UUN-NN-P";"1.100000";"0.820000";"0.500000";"0";"Coop La Meute";"1";"54";"Pâtes, Riz, Autres céréales";"0";"0";"";"0";"1";
"35";"Spaghettini N°3 par paquet de 500 g";"SP-RO-UUN-NN-P";"1.100000";"0.820000";"0.500000";"0";"Coop La Meute";"1";"614";"Pâtes, Riz, Autres céréales";"0";"0";"";"1";"0";
"36";"Riz Long    à l'hectogramme (100g)";"SR-RO-KDN-ON-P";"0.220000";"0.180000";"0.000000";"0";"Coop La Meute";"1";"58";"Pâtes, Riz, Autres céréales";"0";"0";"";"-6";"1";
"37";"Riz Basmati à l'hectogramme (100g)";"SR-RO-KDN-ON-P";"0.300000";"0.240000";"0.100000";"0";"Coop La Meute";"1";"56";"Pâtes, Riz, Autres céréales";"0";"0";"";"2";"0";
"39";"Couscous MOYEN à l'hectogramme";"SR-RO-KDN-ON-P";"0.210000";"0.170000";"0.100000";"0";"Coop La Meute";"1";"59";"Pâtes, Riz, Autres céréales";"0";"0";"";"4";"0";
"40";"Pois chiches à l'hectogramme (100g)";"SR-RO-KDN-ON-P";"0.250000";"0.200000";"0.000000";"0";"Coop La Meute";"1";"60";"Légumes secs";"0";"0";"";"15";"0";
"41";"lentilles blondes  à l'hectogramme (100g)";"SR-RO-KDN-ON-P";"0.250000";"0.200000";"0.100000";"0";"Coop La Meute";"1";"61";"Légumes secs";"0";"0";"";"4";"0";
"45";"Oeufs BIO par 6";"OO-RO-BUN-NN";"2.600000";"2.000000";"0.000000";"1";"Coop La Meute";"1";"492";"Pains et Oeufs";"0";"0";"";"869";"0";
"46";"Saint Nectaire 250 g de fromage";"CR-RO-PQN-OO-S";"4.000000";"3.120000";"0.250000";"1";"Coop La Meute";"1";"413";"Fromages et Crèmerie";"0";"0";"";"67";"0";
"49";"Haricots blancs lingot  par hectogramme ";"SR-RO-KDN-ON-P";"0.340000";"0.260000";"0.100000";"0";"Coop La Meute";"1";"76";"Légumes secs";"0";"0";"";"9";"0";
"65";"Miel TOUTES FLEURS (pot de 500g)";"DS-RO-UUN-NN-P";"8.600000";"6.500000";"0.500000";"0";"Coop La Meute";"1";"92";"Sucre , Miel, Sirop d'agave";"0";"0";"";"0";"1";
"72";"Pain Bio aux olives et aux herbes locales  (450 g)";"OP-MV-UUN-NN-S";"4.000000";"1.100000";"0.000000";"0";"Coop La Meute";"1";"105";"Pains";"0";"0";"";"0";"1";
"76";"Blettes fines  BIO (à la botte)";"LS-MN-LUN-NN-P";"1.500000";"1.100000";"1.000000";"0";"Coop La Meute";"1";"518";"Légumes frais";"0";"0";"";"901";"0";
"77";"Artichaut violet de Carros Bio  au 500g";"LE-MN-KMN-NO-P";"2.400000";"1.880000";"0.500000";"0";"Coop La Meute";"1";"133";"Autres légumes";"0";"0";"";"0";"1";
"78";"Oranges Bio Feuille de Sicile au kg";"FA-MV-KUN-NO-P";"2.400000";"1.850000";"1.600000";"0";"Coop La Meute";"1";"112";"Agrumes";"0";"0";"";"0";"1";
"79";"Citron BIO (à l'hectogramme)";"FA-MV-KDN-NO-P";"0.320000";"0.240000";"0.100000";"0";"Coop La Meute";"1";"120";"Agrumes";"0";"0";"";"0";"1";
"80";"Poires comice au Kg";"FP-MN-KUN-NO";"2.600000";"1.800000";"0.000000";"0";"Coop La Meute";"1";"113";"Pommes et poires";"0";"0";"";"53";"0";
"81";"Poires Louise bonne au Kg";"FP-MN-KUN-NO";"2.600000";"1.800000";"0.000000";"0";"Coop La Meute";"1";"115";"Pommes et poires";"0";"0";"";"81";"0";
"82";"Clémentines Bio au Kg";"FA-MV-KUN-NO";"4.500000";"3.900000";"0.000000";"0";"Coop La Meute";"1";"116";"Agrumes";"0";"0";"";"-1";"1";
"83";"Poireaux Bio au 500g";"LB-MV-KMN-NO-P";"1.500000";"1.100000";"0.500000";"0";"Coop La Meute";"1";"117";"Autres légumes";"0";"0";"";"462";"0";
"86";"Tomme de Vache à la portion de 200g de fromage";"CR-RO-PCN-OO-S";"2.500000";"2.100000";"0.217391";"0";"Coop La Meute";"1";"126";"Fromages et Crèmerie";"0";"0";"";"1";"0";
"94";"Chou Brocoli Bio par 500g";"LC-MV-KMN-NO";"1.650000";"1.250000";"0.412500";"0";"Coop La Meute";"1";"136";"Choux et navets";"0";"0";"";"999";"0";
"98";"Navet blanc fanne 500 g";"LR-MO-KMN-NO";"1.900000";"1.500000";"0.000000";"0";"Coop La Meute";"1";"161";"Autres légumes";"0";"0";"";"459";"0";
"100";"Endives (500g)";"LS-MN-KMN-NO-P";"3.100000";"2.500000";"0.499968";"0";"Coop La Meute";"1";"968";"Légumes frais";"0";"0";"";"611";"0";
"106";"Oranges amères";"FA-MN-KUN-NO";"1.200000";"1.000000";"1.000000";"0";"Coop La Meute";"1";"154";"Agrumes";"0";"0";"";"0";"1";
"109";"Pommes Fuji (au Kg)";"FP-MO-KUN-NO-P";"2.300000";"1.700000";"1.000000";"0";"Coop La Meute";"1";"157";"Pommes et poires";"0";"0";"";"20";"0";
"111";"Chou Fleur Bio (au kg)";"LC-MV-KUN-NO-P";"2.200000";"1.500000";"1.000000";"0";"Coop La Meute";"1";"162";"Choux et navets";"0";"0";"";"987";"0";
"116";"Oignons blancs (par 500g)";"LB-MV-KMN-NO-P";"1.500000";"1.150000";"0.500000";"0";"Coop La Meute";"1";"167";"Accueil";"0";"0";"";"805";"0";
"117";"Oignons rouges (par 500g )";"LB-MV-KMN-NO-P";"1.600000";"1.200000";"0.500000";"0";"Coop La Meute";"1";"169";"Accueil";"0";"0";"";"1000";"0";
"120";"Vin Côtes de Provence BLANC, Origines  Origine Domaine de Canta Rainette (bouteille)";"SA-RO-UUN-NN-P";"7.200000";"6.000000";"0.000000";"1";"Coop La Meute";"1";"171";"Boissons";"0";"0";"";"18";"0";
"121";"Vin Côtes de Provence ROUGE Grande réserve Domaine de Canta Rainette (bouteille)";"SA-RO-UUN-NN-P";"10.400000";"7.700000";"0.000000";"1";"Coop La Meute";"1";"502";"Vins et bières";"0";"0";"";"1";"0";
"122";"Vin ROUGE Cuvée Armony en cubi 5 litres";"SA-RO-UUN-NN-P";"18.800000";"14.500000";"5.000000";"1";"Coop La Meute";"1";"487";"Vins et bières";"0";"0";"";"10";"0";
"123";"Vin ROSE cuvée Aurore en cubi 5 litres";"SA-RO-UUN-NN-P";"18.800000";"14.500000";"5.000000";"0";"Coop La Meute";"1";"488";"Vins et bières";"0";"0";"";"20";"0";
"125";"Pain aux céréales (400g)";"OP-MV-UUN-NN-S";"3.300000";"2.900000";"1.000000";"0";"Coop La Meute";"1";"230";"Pains";"0";"0";"";"0";"1";
"126";"Graines germées MELANGE DETOX";"SS-RV-UUN-NN-S-G";"2.650000";"2.110000";"0.000000";"0";"Coop La Meute";"1";"178";"Graines germées";"0";"0";"";"100";"0";
"127";"Graines germées de TREFLE POURPRE.";"SS-RV-UUN-NN-S-G";"2.650000";"2.110000";"0.000000";"0";"Coop La Meute";"1";"180";"Graines germées";"0";"0";"";"100";"0";
"128";"Graines germées MELANGE VITALITE.";"SS-RV-UUN-NN-S-G";"2.650000";"2.110000";"0.000000";"0";"Coop La Meute";"1";"183";"Graines germées";"0";"0";"";"100";"0";
"129";"Pain blanc allongé (environ 450g)";"OP-MV-UUN-NN-S";"3.400000";"2.600000";"0.000000";"0";"Coop La Meute";"1";"232";"Accueil";"0";"0";"";"0";"1";
"134";"Farine de blé BIO type T.65 1 kg";"DG-RO-UUN-NN-P";"1.950000";"1.470000";"1.000000";"1";"Coop La Meute";"1";"435";"Farine";"0";"0";"";"17";"0";
"135";"Farine de sarrasin complet 1 kg";"DG-RO-UUN-NN-P";"3.750000";"2.380000";"1.250000";"0";"Coop La Meute";"1";"441";"Epicerie salée";"0";"0";"";"20";"0";
"136";"Farine de blé BIO type T.150 1 kg";"DG-RO-UUN-NN-P";"1.750000";"1.410000";"1.060606";"1";"Coop La Meute";"1";"440";"Farine";"0";"0";"";"6";"0";
"137";"Fraises Cléry (en barquette de 250 g)";"FD-MN-UUN-NN-S";"3.100000";"2.500000";"1.000000";"0";"Coop La Meute";"1";"203";"Fruits frais";"0";"0";"";"835";"0";
"138";"Eau florale BIO de rose Centifolia (200 ml spray)";"SE-SO-UUN-NN-P";"11.250000";"9.000000";"1.000000";"0";"Coop La Meute";"1";"206";"";"0";"0";"";"1002";"0";
"139";"Eau florale BIO de rose Damascena (200 ml spray)";"SE-SO-UUN-NN-P";"10.000000";"10.000000";"0.000000";"0";"Coop La Meute";"1";"205";"";"0";"0";"";"1000";"0";
"141";"Fèves Mandelieu BIO (au 100 g)";"LG-MN-KDN-NO-P";"0.530000";"0.420000";"0.100000";"0";"Coop La Meute";"1";"209";"Légumes frais";"0";"0";"";"8";"0";
"142";"Asperges violettes (par 500 g)";"LM-MN-KMN-NO-P";"6.250000";"5.000000";"0.000000";"0";"Coop La Meute";"1";"210";"Accueil";"0";"0";"";"0";"1";
"143";"Feuilles de chêne rouge BIO ";"LS-MN-UUN-NN-P";"0.800000";"0.600000";"0.727273";"0";"Coop La Meute";"1";"211";"Salades";"0";"0";"";"884";"0";
"145";"Huile d'olive BIO au litre";"SH-RO-UUN-NN-P";"12.500000";"10.400000";"1.000000";"1";"Coop La Meute";"1";"499";"Accueil";"0";"0";"";"69";"0";
"146";"Huile d'olive taggiasca au litre";"SH-RO-UUN-NN-P";"15.500000";"12.700000";"1.033333";"1";"Coop La Meute";"1";"497";"Accueil";"0";"0";"";"54";"0";
"147";"Huile d'olive douce au litre";"SH-RO-UUN-NN-P";"10.800000";"8.300000";"1.000000";"1";"Coop La Meute";"1";"495";"Accueil";"0";"0";"";"32";"0";
"148";"Bière La Grassieuse (75 cl)";"SA-SI-UUN-NN-P";"6.500000";"5.000000";"0.000000";"1";"Coop La Meute";"1";"217";"Vins et bières";"0";"0";"";"5";"0";
"149";"Bière La Clarinette (75 cl)";"SA-SI-UUN-NN-P";"6.500000";"5.000000";"0.000000";"0";"Coop La Meute";"1";"219";"Vins et bières";"0";"0";"";"0";"1";
"150";"Bière La Contrebasse (75 cl)";"SA-SI-UUN-NN-P";"6.500000";"5.000000";"0.000000";"1";"Coop La Meute";"1";"223";"Vins et bières";"0";"0";"";"1";"0";
"151";"Bière La Thelonious (75 cl)";"SA-SI-UUN-NN-P";"6.500000";"5.000000";"0.000000";"0";"Coop La Meute";"1";"224";"Vins et bières";"0";"0";"";"0";"1";
"152";"Pain Le petit épeautre (environ 500 g)";"OP-MV-UUN-NN-S";"5.500000";"4.900000";"0.500000";"0";"Coop La Meute";"1";"231";"Pains";"0";"0";"";"0";"1";
"154";"Pain de campagne (par 500g)";"OP-MV-UUN-NN-S";"2.300000";"1.550000";"0.500000";"0";"Coop La Meute";"1";"233";"Pains";"0";"0";"";"0";"1";
"155";"Concombre noa Bio ( par 500g)";"LF-MN-KMN-NO";"1.400000";"1.050000";"0.500000";"0";"Coop La Meute";"1";"234";"Accueil";"0";"0";"";"844";"0";
"156";"Cerises non traitées (par 500 g)";"FD-MN-KMN-NO-P";"3.600000";"2.750000";"0.375000";"0";"Coop La Meute";"1";"235";"Accueil";"0";"0";"";"895";"0";
"157";"Vin ROUGE BIO Costières de Nîmes CUVEE MICHEL";"SA-RO-UUN-NN-P";"4.800000";"3.600000";"0.000000";"0";"Coop La Meute";"1";"236";"Vins et bières";"0";"0";"";"-1";"1";
"158";"Vin ROUGE BIO Costières de Nîmes CUVEE DE MATHIEU ";"SA-RO-UUN-NN-P";"5.700000";"4.200000";"0.000000";"0";"Coop La Meute";"1";"238";"Vins et bières";"0";"0";"";"0";"1";
"159";"Vin ROUGE BIO Costières de Nimes en box de 5 litres";"SA-RO-UUN-NN-P";"15.000000";"11.950000";"0.000000";"0";"Coop La Meute";"1";"500";"Vins et bières";"0";"0";"";"0";"1";
"163";"Aubergines BIO de Jean-Charles Orso";"LF-MN-KUN-NO-P";"2.800000";"2.110000";"0.848485";"0";"Coop La Meute";"1";"244";"Légumes frais";"0";"0";"";"871";"0";
"166";"Nectarines BIO (au kg)";"FN-MN-KUN-NO-P";"3.000000";"2.110000";"0.937500";"0";"Coop La Meute";"1";"246";"Fruits frais";"0";"0";"";"974";"0";
"171";"Tomates Apéro non traitées (par 500g)";"LT-MV-KMN-NO-P";"4.000000";"2.100000";"0.000000";"0";"Coop La Meute";"1";"253";"Légumes frais";"0";"0";"";"103";"0";
"173";"Miel d'acacia du rucher du Peyloubier en pot de 500g";"DS-RO-UUN-NN-P";"8.600000";"7.000000";"0.000000";"0";"Coop La Meute";"1";"255";"Sucre , Miel, Sirop d'agave";"0";"0";"";"0";"1";
"176";"Tomates cocktail BIO  (par 500g)";"LT-MV-KMN-NO-P";"1.600000";"1.330000";"0.500000";"0";"Coop La Meute";"1";"262";"Légumes frais";"0";"0";"";"87";"0";
"177";"Tomates jaunes BIO (au Kg)";"LT-MV-KUN-NO-P";"3.400000";"2.500000";"0.906667";"0";"Coop La Meute";"1";"261";"Tomates";"0";"0";"";"970";"0";
"179";"Pâte d'olive noire (en pot de 185g)";"SS-RO-UUN-NN-P";"3.000000";"2.100000";"0.000000";"1";"Coop La Meute";"1";"265";"Huiles , Vinaigres et Condiments";"0";"0";"";"9";"0";
"181";"Pêches jaunes non traitées ( en cagette de 2 kg)";"FN-MN-UUN-NN-P";"7.900000";"6.330000";"2.000000";"0";"Coop La Meute";"1";"269";"Fruits frais";"0";"0";"";"0";"1";
"182";"Pêches jaunes Mandelieu non traitées  kg";"FN-MN-KUN-NO-P";"4.500000";"3.600000";"1.000000";"0";"Coop La Meute";"1";"270";"Fruits frais";"0";"0";"";"26";"0";
"183";"Pêches blanches non traitées (en cagette de 2 kg)";"FN-MN-UUN-NN-P";"7.900000";"6.330000";"2.000000";"0";"Coop La Meute";"1";"272";"Fruits frais";"0";"0";"";"0";"1";
"186";"Poivrons verts dits salade BIO ( au 100gr)";"LF-MN-KDN-NO-P";"0.330000";"0.270000";"0.100000";"0";"Coop La Meute";"1";"276";"Légumes frais";"0";"0";"";"742";"0";
"187";"Prunes TC Sun non traitées au Kg";"FD-MN-KUN-NO-P";"3.800000";"3.000000";"1.000000";"0";"Coop La Meute";"1";"313";"Fruits frais";"0";"0";"";"38";"0";
"188";"Haricots verts fins  extra  Bio au 100g Echanges Paysans";"LG-MV-KDN-NO-P";"0.750000";"0.570000";"0.100000";"0";"Coop La Meute";"1";"1071";"Légumes frais";"0";"0";"";"0";"1";
"191";"Poivrons rouges BIO (par 500g)";"LF-MN-KMN-NO-P";"1.750000";"1.350000";"0.500000";"0";"Coop La Meute";"1";"282";"Légumes frais";"0";"0";"";"0";"1";
"192";"Poivrons verts BIO (par 500g)";"LF-MN-KMN-NO-P";"1.100000";"0.750000";"0.500000";"0";"Coop La Meute";"1";"284";"Légumes frais";"0";"0";"";"40";"0";
"195";"Framboises en barquette de 125g";"FD-MN-UUN-NN-P";"6.000000";"3.100000";"0.125000";"0";"Coop La Meute";"1";"287";"Fruits frais";"0";"0";"";"66";"0";
"196";"Fraises Mara des Bois  ( Barquette de 250g)";"FD-MN-UUN-NN-P";"6.000000";"5.000000";"0.250000";"0";"Coop La Meute";"1";"289";"Fruits frais";"0";"0";"";"90";"0";
"197";"Prunes jaunes Golden Japan au Kg";"FD-MN-KUN-NO-P";"2.500000";"2.000000";"1.000000";"0";"Coop La Meute";"1";"293";"Accueil";"0";"0";"";"41";"0";
"199";"Farine de blé MELBIO type T.110 1 kg";"DG-RO-UUN-NN-P";"2.150000";"1.700000";"1.162162";"1";"Coop La Meute";"1";"";"Epicerie salée";"0";"0";"";"11";"0";
"201";"Tomates bien mûres pour coulis (plateau 9-10 Kg)";"LT-MV-UUN-NN-P";"6.500000";"6.500000";"10.000000";"0";"Coop La Meute";"1";"298";"Légumes frais";"0";"0";"";"81";"0";
"203";"Pêches et nectarines mixtes non traitées  ( en cagette de 2 kg)";"FN-MN-UUN-NN-P";"7.000000";"4.100000";"2.000000";"0";"Coop La Meute";"1";"300";"Fruits frais";"0";"0";"";"73";"0";
"206";"Tomates Coeur de Boeuf - Roquebrune/Argens";"LT-MV-KUN-NO-P";"3.500000";"2.900000";"0.000000";"0";"Coop La Meute";"1";"304";"Accueil";"0";"0";"";"18";"0";
"207";"Raisin blanc type Vidal Vaucluse non traité et sans pépin (cagette de 750 g)";"FR-MN-UUN-NN-P";"5.500000";"4.500000";"1.000000";"0";"Coop La Meute";"1";"305";"Accueil";"0";"0";"";"-25";"1";
"208";"Raisin noir du Vaucluse non traité (cagette de 750 g)";"FR-MN-UUN-NN-P";"5.500000";"4.500000";"1.000000";"0";"Coop La Meute";"1";"307";"Accueil";"0";"0";"";"1";"0";
"213";"Tomates Mix";"LT-MV-KUN-NO-P";"4.000000";"6.100000";"1.000000";"0";"Coop La Meute";"1";"";"Accueil";"0";"0";"";"96";"0";
"214";"Prunes Black Diamond non traitées au Kg";"FD-MN-KUN-NO-P";"3.800000";"3.000000";"1.000000";"0";"Coop La Meute";"1";"315";"Fruits frais";"0";"0";"";"100";"0";
"215";"Prunes rouges BIO Espagne  au Kg";"FD-MN-KUN-NO-P";"2.800000";"2.030000";"0.700000";"0";"Coop La Meute";"1";"316";"Accueil";"0";"0";"";"914";"0";
"218";"Fromage de chèvre affiné à la pièce (90 g)";"CR-MV-UUN-NN";"3.000000";"2.300000";"1.090910";"0";"Coop La Meute";"1";"319";"Fromages et Crèmerie";"0";"0";"";"1002";"0";
"219";"Fromage de chèvre Sec (S) à la pièce (50 g)";"CR-MV-UUN-NN";"3.000000";"2.300000";"1.090910";"0";"Coop La Meute";"1";"320";"Fromages et Crèmerie";"0";"0";"";"813";"0";
"220";"Aubergines blanches (au kg)";"LF-MN-KUN-NO-P";"4.000000";"9.100000";"1.000000";"0";"Coop La Meute";"1";"322";"Légumes frais";"0";"0";"";"85";"0";
"222";"Courgettes longues (au kg)";"LG-MN-KUN-NO";"2.250000";"1.800000";"0.000000";"0";"Coop La Meute";"1";"326";"Accueil";"0";"0";"";"63";"0";
"223";"Betteraves cuites (au kg)";"LR-MN-KUN-NO-P";"3.100000";"2.500000";"0.000000";"0";"Coop La Meute";"1";"325";"Accueil";"0";"0";"";"74";"0";
"224";"Carottes terre (au kg) ";"LR-RO-KUN-NO-P";"1.600000";"1.100000";"1.000000";"0";"Coop La Meute";"1";"337";"Autres légumes";"0";"0";"";"0";"1";
"225";"Courge Butternut BIO entière (prix au kg)";"LG-MV-KUN-NO";"2.000000";"1.580000";"1.000000";"1";"Coop La Meute";"1";"335";"Courges";"0";"0";"";"979";"0";
"227";"Piment d'Espelette (la pièce)";"LF-MV-UUN-NN-P";"1.000000";"10.100000";"0.000000";"0";"Coop La Meute";"1";"329";"Accueil";"0";"0";"";"1";"0";
"228";"Raisin blanc Idéal Français (barquette de 750 g)";"FR-MN-UUN-NN-P";"3.750000";"3.000000";"0.000000";"0";"Coop La Meute";"1";"330";"Accueil";"0";"0";"";"51";"0";
"229";"Pistils de safran - 0,3 g";"SS-SO-UUN-NN-P";"9.000000";"11.100000";"0.000000";"0";"Coop La Meute";"1";"331";"Epicerie salée";"0";"0";"";"1000";"0";
"230";"Pistils de safran - 0,5 g";"SS-SO-UUN-NN-P";"12.000000";"12.100000";"0.000000";"0";"Coop La Meute";"1";"334";"Epicerie salée";"0";"0";"";"1000";"0";
"231";"Pommes de terre CHARLOTTE BIO (au kg) ";"LP-RO-KUN-NO-P";"2.000000";"1.580000";"1.000000";"1";"Coop La Meute";"1";"354";"Légumes frais";"0";"0";"";"29";"0";
"235";"Carottes sable BIO (au kg)";"LR-MO-KUN-NO";"2.000000";"1.400000";"0.000000";"0";"Coop La Meute";"1";"342";"Accueil";"0";"0";"";"0";"1";
"236";"Poires conférence BIO de Naturdis(au Kg) ";"FP-MN-KUN-NO";"3.200000";"2.560000";"1.000000";"0";"Coop La Meute";"1";"343";"Pommes et poires";"0";"0";"";"-1";"1";
"237";"Pommes Grany Smith BIO (au Kg)";"FP-MO-KUN-NO";"2.400000";"1.660000";"1.000000";"0";"Coop La Meute";"1";"344";"Pommes et poires";"0";"0";"";"98";"0";
"238";"Pommes Chantecler BIO au Kg";"FP-MO-KUN-NO";"2.300000";"1.730000";"0.000000";"0";"Coop La Meute";"1";"347";"Pommes et poires";"0";"0";"";"6";"0";
"239";"Pommes Reinette grise BIO au Kg";"FP-MO-KUN-NO";"1.950000";"1.730000";"1.000000";"0";"Coop La Meute";"1";"348";"Fruits frais";"0";"0";"";"0";"1";
"240";"Jus BIO Poire";"DJ-RO-UUN-NN-P";"3.500000";"2.700000";"0.000000";"0";"Coop La Meute";"1";"503";"Jus de fruits";"0";"0";"";"1";"0";
"241";"Pommes de terre CHARLOTTE BIO (par sac de 10 kg)";"LP-RO-UUN-NN-P";"20.000000";"13.100000";"10.000000";"0";"Coop La Meute";"1";"350";"Accueil";"0";"0";"";"0";"1";
"242";"Confiture d'Abricot BIO (pot de 340 g)";"DD-RO-UUN-NN-P";"3.500000";"2.800000";"0.000000";"1";"Coop La Meute";"1";"351";"Confitures";"0";"0";"";"7";"0";
"246";"Chou lisse non traité (achat à la pièce - payé au poids : prix au kg)";"LC-MV-UUN-NO-P";"2.500000";"2.000000";"1.000000";"0";"Coop La Meute";"1";"382";"Choux et navets";"0";"0";"";"88";"0";
"247";"Chou frisé non traité (achat à la pièce - payé au poids : prix au kg)";"LC-MN-UUN-NO-P";"2.500000";"2.000000";"1.000000";"0";"Coop La Meute";"1";"383";"Accueil";"0";"0";"";"985";"0";
"248";"Chou blanc lisse BIO (achat à la pièce - payé au poids : prix au kg)";"LC-MV-KUN-NO";"2.000000";"1.580000";"1.000000";"1";"Coop La Meute";"1";"384";"Choux et navets";"0";"0";"";"993";"0";
"249";"Chou rouge BIO de chez Noble (au kg)";"LC-MV-KUN-NO";"2.400000";"1.800000";"1.142857";"0";"Coop La Meute";"1";"385";"Choux et navets";"0";"0";"";"913";"0";
"250";"Navet BIO (prix au kg)";"LR-MO-KUN-NO";"1.900000";"1.500000";"1.000000";"0";"Coop La Meute";"1";"363";"Accueil";"0";"0";"";"4";"0";
"251";"Pommes de terre CHEYENNE (au kg)";"LP-RO-KUN-NO-P";"1.800000";"1.200000";"1.000000";"0";"Coop La Meute";"1";"359";"Légumes frais";"0";"0";"";"0";"1";
"254";"Grains de petit épeautre BIO (LIVRAISON JEUDI 17/11)";"SR-RO-KUN-NN-P";"5.000000";"4.000000";"0.000000";"0";"Coop La Meute";"1";"366";"Pâtes, Riz, Autres céréales";"0";"0";"";"0";"1";
"259";"Purée de poires Williams BIO (pot de 620g) ";"DD-RO-UUN-NN-P";"3.300000";"2.650000";"0.000000";"0";"Coop La Meute";"1";"375";"Compotes et Purées";"0";"0";"";"0";"1";
"261";"Potimarron BIO (au kg)";"LF-MV-UUN-NO";"2.000000";"1.580000";"1.000000";"1";"Coop La Meute";"1";"378";"Courges";"0";"0";"";"848";"0";
"262";"Salade Batavia verte Mandelieu BIO";"LS-MN-UUN-NN-P";"1.000000";"0.630000";"1.000000";"1";"Coop La Meute";"1";"379";"Légumes frais";"0";"0";"";"535";"0";
"263";"Salade Petite Rougette Mandelieu BIO";"LS-MN-UUN-NN-P";"1.000000";"0.600000";"1.000000";"1";"Coop La Meute";"1";"380";"Salades";"0";"0";"";"602";"0";
"265";"Courge musquée, culture conventionnelle (au Kg)";"LF-MV-KUN-NO-P";"1.250000";"1.000000";"1.000000";"0";"Coop La Meute";"1";"388";"Courges";"0";"0";"";"973";"0";
"266";"Courges longues de Nice, culture conventionnelle (au Kg) ";"LF-MV-KUN-NO-P";"1.250000";"1.000000";"1.000000";"0";"Coop La Meute";"1";"389";"Courges";"0";"0";"";"73";"0";
"267";"Fenouil Bio au kg";"LR-MN-KUN-NO";"2.500000";"2.000000";"1.000000";"0";"Coop La Meute";"1";"391";"Autres légumes";"0";"0";"";"1";"0";
"268";"Pied de Blettes à côtes BIO (à l'unité)";"LS-MN-UUN-NN-P";"1.300000";"1.060000";"1.000000";"0";"Coop La Meute";"1";"1803";"Légumes frais";"0";"0";"";"0";"1";
"270";"Pommes ruby BIO au Kg";"FP-MO-KUN-NO";"2.300000";"1.570000";"0.958333";"0";"Coop La Meute";"1";"397";"Pommes et poires";"0";"0";"";"0";"1";
"271";"Champagne BRUT Carte Blanche ";"SA-SI-UUN-NN-P";"15.000000";"12.370000";"1.071429";"1";"Coop La Meute";"1";"398";"Boissons";"0";"0";"";"2";"0";
"272";"Champagne BRUT  Carte Verte ";"SA-SI-UUN-NN-P";"16.600000";"13.660000";"1.064103";"1";"Coop La Meute";"1";"400";"Boissons";"0";"0";"";"8";"0";
"273";"Champagne BRUT  Rosé de Saignée ";"SA-SI-UUN-NN-P";"16.900000";"14.720000";"1.005952";"1";"Coop La Meute";"1";"402";"Boissons";"0";"0";"";"6";"0";
"274";"Ratafia de Champagne (bouteille de 75cl)";"SA-SI-UUN-NN-P";"14.200000";"12.420000";"1.000000";"0";"Coop La Meute";"1";"404";"Boissons";"0";"0";"";"0";"1";
"275";"Vieux Marc de Champagne (bouteille de 75cl)";"SA-SI-UUN-NN-P";"20.000000";"17.460000";"1.000000";"0";"Coop La Meute";"1";"406";"Boissons";"0";"0";"";"0";"1";
"276";"Radis noir BIO (au 100 g)";"LR-MO-KDN-NO";"0.200000";"0.160000";"1.000000";"1";"Coop La Meute";"1";"410";"Autres légumes";"0";"0";"";"883";"0";
"278";"Patidous  BIO  (au Kg)";"LR-MN-KUN-NO";"1.800000";"1.000000";"0.900000";"0";"Coop La Meute";"1";"411";"Courges";"0";"0";"";"-1";"1";
